date,at_code,Maximum Relative Humidity,Minimum Relative Humidity,Maximum Temperature,Minimum Temperature,daily_diff_temp,daily_diff_hum,maximum_temperature_change,minimum_temperature_change,maximum_relative_humidity_change,minimum_relative_humidity_change
2018-09-01,AT05,100.0,30.0,33.4,14.2,19.2,70.0,-0.8999999999999986,0.8999999999999999,1.0,1.0
2018-09-01,AT06,100.0,39.0,28.8,10.9,17.9,61.0,1.0999999999999979,-0.30000000000000027,0.0,-1.0
2018-09-01,AT07,100.0,17.0,29.7,4.9,24.799999999999997,83.0,-2.6999999999999993,4.2,0.0,9.0
2018-09-01,AT08,100.0,47.0,29.6,15.8,13.8,53.0,-0.6000000000000014,0.5999999999999996,0.0,3.0
2018-09-02,AT01,100.0,37.0,29.0,9.7,19.3,63.0,-2.799999999999997,-1.0999999999999996,0.0,29.0
2018-09-02,AT02,100.0,10.0,29.4,5.8,23.599999999999998,90.0,3.1999999999999993,0.5,0.0,-6.0
2018-09-02,AT03,98.0,38.0,32.4,16.5,15.899999999999999,60.0,-0.5,-1.2000000000000002,0.0,-16.0
2018-09-02,AT04,100.0,24.0,33.7,13.2,20.500000000000004,76.0,0.3000000000000007,0.20000000000000018,0.0,-9.0
2018-09-02,AT05,99.0,23.0,34.7,15.6,19.1,76.0,1.0999999999999979,-2.2,0.0,0.0
2018-09-02,AT06,100.0,34.0,31.7,11.9,19.799999999999997,66.0,1.5,1.7999999999999998,0.0,-6.0
2018-09-02,AT07,100.0,13.0,31.3,5.2,26.1,87.0,2.1999999999999993,0.40000000000000036,-6.0,-2.0
2018-09-02,AT08,100.0,38.0,30.2,16.2,14.0,62.0,0.20000000000000284,1.0,6.0,-2.0
2018-09-03,AT01,100.0,56.0,30.5,12.1,18.4,44.0,-2.200000000000003,-1.7999999999999998,-4.0,2.0
2018-09-03,AT02,100.0,30.0,28.7,7.4,21.299999999999997,70.0,-2.099999999999998,-0.7000000000000002,4.0,12.0
2018-09-03,AT03,99.0,42.0,31.9,17.7,14.2,57.0,1.3000000000000007,0.5999999999999996,0.0,-7.0
2018-09-03,AT04,100.0,37.0,32.8,13.4,19.4,63.0,3.3999999999999986,3.0,0.0,-6.0
2018-09-03,AT05,100.0,29.0,32.8,16.1,16.699999999999996,71.0,-1.8000000000000007,-0.09999999999999964,0.0,11.0
2018-09-03,AT06,100.0,37.0,31.9,11.8,20.099999999999998,63.0,1.0,-1.0,0.0,-1.0
2018-09-03,AT07,100.0,25.0,31.7,4.6,27.1,75.0,-2.3999999999999986,-1.2999999999999998,0.0,0.0
2018-09-03,AT08,100.0,47.0,29.9,17.5,12.399999999999999,53.0,-0.10000000000000142,-2.2,0.0,-16.0
2018-09-04,AT01,100.0,42.0,30.9,12.1,18.799999999999997,58.0,-0.5999999999999979,1.5,0.0,14.0
2018-09-04,AT02,100.0,30.0,31.3,7.3,24.0,70.0,2.299999999999997,2.3,0.0,5.0
2018-09-04,AT03,100.0,37.0,31.6,12.3,19.3,63.0,1.4000000000000021,2.1000000000000005,0.0,-7.0
2018-09-04,AT04,100.0,28.0,33.2,14.0,19.200000000000003,72.0,1.6999999999999993,-0.5,0.0,2.0
2018-09-04,AT05,100.0,25.0,33.8,15.3,18.499999999999996,75.0,-0.8000000000000007,0.5999999999999996,0.0,-3.0
2018-09-04,AT06,100.0,35.0,32.7,11.1,21.6,65.0,0.1999999999999993,-1.0,-6.0,-10.0
2018-09-04,AT07,100.0,30.0,31.7,6.1,25.6,70.0,-1.5999999999999979,-0.8000000000000007,6.0,4.0
2018-09-04,AT08,100.0,35.0,31.6,15.3,16.3,65.0,-0.1999999999999993,-0.5999999999999996,0.0,1.0
2018-09-05,AT01,100.0,45.0,29.9,12.1,17.799999999999997,55.0,0.5,-0.2999999999999998,0.0,-6.0
2018-09-05,AT02,100.0,42.0,31.5,6.4,25.1,58.0,0.3999999999999986,-0.7000000000000002,0.0,9.0
2018-09-05,AT03,100.0,42.0,31.2,13.2,18.0,58.0,1.3000000000000007,0.9000000000000004,0.0,-9.0
2018-09-05,AT04,100.0,39.0,31.6,12.8,18.8,61.0,-0.8000000000000007,1.0999999999999996,-3.0,6.0
2018-09-05,AT05,100.0,27.0,31.9,14.7,17.2,73.0,0.1999999999999993,1.0,3.0,9.0
2018-09-05,AT06,100.0,36.0,31.4,7.7,23.7,64.0,1.5,-0.1999999999999993,0.0,-10.0
2018-09-05,AT07,100.0,37.0,31.1,2.7,28.400000000000002,63.0,1.6000000000000014,1.1999999999999993,0.0,1.0
2018-09-05,AT08,100.0,40.0,30.5,14.1,16.4,60.0,0.3999999999999986,0.3000000000000007,0.0,1.0
2018-09-06,AT01,100.0,45.0,28.9,9.5,19.4,55.0,-0.09999999999999787,-0.20000000000000107,0.0,-9.0
2018-09-06,AT02,100.0,44.0,28.6,5.1,23.5,56.0,-0.8000000000000007,1.4000000000000004,-11.0,2.0
2018-09-06,AT03,100.0,36.0,30.6,12.2,18.400000000000002,64.0,-3.1999999999999993,1.0,11.0,15.0
2018-09-06,AT04,100.0,30.0,31.2,13.3,17.9,70.0,3.099999999999998,-0.1999999999999993,0.0,-14.0
2018-09-06,AT05,100.0,35.0,30.0,13.0,17.0,65.0,2.3000000000000007,0.0,0.0,-3.0
2018-09-06,AT06,100.0,40.0,29.8,9.3,20.5,60.0,-0.6999999999999993,-1.3000000000000007,0.0,-2.0
2018-09-06,AT07,100.0,41.0,26.2,2.9,23.3,59.0,-3.6999999999999993,-1.1999999999999993,0.0,14.0
2018-09-06,AT08,100.0,41.0,29.4,13.5,15.899999999999999,59.0,-1.6000000000000014,-1.700000000000001,0.0,-8.0
2018-09-07,AT01,100.0,49.0,28.5,9.7,18.8,51.0,-0.5,-0.7999999999999989,-10.0,5.0
2018-09-07,AT02,100.0,36.0,30.2,4.5,25.7,64.0,-0.8000000000000007,0.6999999999999993,10.0,-3.0
2018-09-07,AT03,100.0,30.0,30.8,8.7,22.1,70.0,2.6000000000000014,-1.6999999999999993,0.0,-7.0
2018-09-07,AT04,97.0,25.0,32.4,10.7,21.7,72.0,0.6999999999999993,1.1999999999999993,0.0,2.0
2018-09-07,AT05,100.0,31.0,30.3,10.8,19.5,69.0,3.5,1.700000000000001,-10.0,-2.0
2018-09-07,AT06,100.0,32.0,29.9,7.9,22.0,68.0,0.20000000000000284,3.0,0.0,2.0
2018-09-07,AT07,100.0,38.0,27.6,3.0,24.6,62.0,0.5,-1.700000000000001,-2.0,0.0
2018-09-07,AT08,100.0,32.0,27.9,12.7,15.2,68.0,-0.30000000000000426,-0.5999999999999996,5.0,-3.0
2018-09-08,AT01,100.0,48.0,29.1,10.2,18.900000000000002,52.0,-0.10000000000000142,2.4000000000000004,3.0,4.0
2018-09-08,AT02,100.0,49.0,28.0,6.3,21.7,51.0,-1.8999999999999986,-0.8000000000000007,4.0,11.0
2018-09-08,AT03,100.0,46.0,28.9,8.1,20.799999999999997,54.0,0.10000000000000142,-0.40000000000000036,0.0,-6.0
2018-09-08,AT04,100.0,44.0,30.0,12.1,17.9,56.0,0.8000000000000007,0.40000000000000036,0.0,3.0
2018-09-08,AT05,100.0,27.0,30.5,13.1,17.4,73.0,-0.1999999999999993,2.8000000000000007,0.0,-1.0
2018-09-08,AT06,100.0,39.0,30.1,9.7,20.400000000000002,61.0,0.3999999999999986,0.1999999999999993,-1.0,7.0
2018-09-08,AT07,100.0,36.0,28.6,4.6,24.0,64.0,0.7999999999999972,-2.299999999999999,1.0,-6.0
2018-09-08,AT08,100.0,47.0,28.2,13.4,14.799999999999999,53.0,0.10000000000000142,0.1999999999999993,0.0,3.0
2018-09-09,AT01,100.0,49.0,29.2,11.5,17.7,51.0,-2.0,1.1999999999999993,0.0,-9.0
2018-09-09,AT02,100.0,43.0,30.1,7.0,23.1,57.0,3.1000000000000014,-0.8999999999999986,0.0,7.0
2018-09-09,AT03,100.0,40.0,31.3,11.6,19.700000000000003,60.0,-0.29999999999999716,2.299999999999999,0.0,-1.0
2018-09-09,AT04,100.0,29.0,32.4,12.9,19.5,71.0,1.2999999999999972,0.09999999999999964,-9.0,2.0
2018-09-09,AT05,100.0,27.0,31.9,16.5,15.399999999999999,73.0,0.0,-1.299999999999999,9.0,-7.0
2018-09-09,AT06,100.0,29.0,30.7,11.3,19.4,71.0,1.1000000000000014,2.0999999999999996,0.0,1.0
2018-09-09,AT07,100.0,28.0,29.8,5.5,24.3,72.0,0.6000000000000014,-1.1999999999999993,-10.0,-4.0
2018-09-09,AT08,100.0,40.0,29.9,14.4,15.499999999999998,60.0,0.5,0.09999999999999964,4.0,-1.0
2018-09-10,AT01,100.0,41.0,28.4,10.7,17.7,59.0,-1.8000000000000043,-0.09999999999999964,-8.0,-2.0
2018-09-10,AT02,100.0,28.0,33.1,6.6,26.5,72.0,-3.099999999999998,0.3999999999999986,5.0,19.0
2018-09-10,AT03,100.0,39.0,30.9,10.0,20.9,61.0,-0.40000000000000213,-3.8999999999999986,6.0,-23.0
2018-09-10,AT04,100.0,36.0,31.5,12.1,19.4,64.0,-1.7999999999999972,-2.5,-2.0,2.0
2018-09-10,AT05,100.0,39.0,31.0,14.1,16.9,61.0,0.1999999999999993,-0.3000000000000007,0.0,-1.0
2018-09-10,AT06,100.0,37.0,30.3,10.4,19.9,63.0,0.5999999999999979,1.0999999999999996,2.0,2.0
2018-09-10,AT07,100.0,33.0,29.4,5.0,24.4,67.0,2.1000000000000014,0.20000000000000107,2.0,-2.0
2018-09-10,AT08,100.0,41.0,29.3,14.5,14.8,59.0,0.10000000000000142,-0.10000000000000142,1.0,-3.0
2018-09-11,AT01,100.0,37.0,30.9,12.0,18.9,63.0,1.1999999999999957,-0.8999999999999986,0.0,2.0
2018-09-11,AT02,100.0,27.0,32.7,7.2,25.500000000000004,73.0,3.5,4.299999999999999,0.0,2.0
2018-09-11,AT03,100.0,34.0,30.6,11.2,19.400000000000002,66.0,-4.799999999999997,4.4,0.0,11.0
2018-09-11,AT04,100.0,29.0,31.6,13.8,17.8,71.0,-0.20000000000000284,-3.6999999999999993,0.0,6.0
2018-09-11,AT05,100.0,26.0,31.9,14.4,17.5,74.0,-0.3999999999999986,-1.6000000000000014,0.0,-6.0
2018-09-11,AT06,100.0,32.0,31.9,9.7,22.2,68.0,1.8000000000000043,0.40000000000000036,0.0,-3.0
2018-09-11,AT07,100.0,34.0,30.5,6.6,23.9,66.0,0.3999999999999986,1.8000000000000007,0.0,-5.0
2018-09-11,AT08,100.0,32.0,30.5,12.7,17.8,68.0,0.0,-0.3000000000000007,0.0,8.0
2018-09-12,AT01,100.0,49.0,29.9,12.3,17.599999999999998,51.0,-1.3999999999999986,0.7000000000000011,0.0,-5.0
2018-09-12,AT02,100.0,46.0,29.8,6.6,23.200000000000003,54.0,-0.10000000000000142,-0.3000000000000007,0.0,0.0
2018-09-12,AT03,100.0,34.0,32.2,11.6,20.6,66.0,1.2999999999999972,-0.40000000000000036,0.0,6.0
2018-09-12,AT04,100.0,25.0,32.2,14.4,17.800000000000004,75.0,0.3999999999999986,1.200000000000001,0.0,0.0
2018-09-12,AT05,100.0,29.0,31.8,14.7,17.1,71.0,2.4000000000000057,0.3999999999999986,0.0,-15.0
2018-09-12,AT06,100.0,34.0,32.1,8.1,24.0,66.0,-3.8000000000000043,-3.1999999999999993,-4.0,2.0
2018-09-12,AT07,100.0,38.0,29.3,5.3,24.0,62.0,0.6000000000000014,3.6999999999999993,4.0,6.0
2018-09-12,AT08,100.0,44.0,30.1,14.8,15.3,56.0,1.2999999999999972,-1.6999999999999993,0.0,0.0
2018-09-13,AT01,100.0,45.0,30.4,10.8,19.599999999999998,55.0,0.4000000000000057,1.6000000000000014,0.0,5.0
2018-09-13,AT02,100.0,32.0,33.3,6.9,26.4,68.0,-4.0000000000000036,0.29999999999999716,0.0,-7.0
2018-09-13,AT03,100.0,30.0,32.3,10.8,21.499999999999996,70.0,2.0000000000000036,-3.8999999999999986,0.0,0.0
2018-09-13,AT04,100.0,26.0,33.5,14.1,19.4,74.0,-0.5,0.1999999999999993,0.0,6.0
2018-09-13,AT05,100.0,34.0,31.5,11.7,19.8,66.0,3.299999999999997,-1.1999999999999993,0.0,-5.0
2018-09-13,AT06,100.0,35.0,31.9,10.3,21.599999999999998,65.0,-0.8999999999999986,2.5,0.0,-2.0
2018-09-13,AT07,100.0,34.0,30.7,6.2,24.5,66.0,-5.800000000000001,-2.0999999999999996,0.0,10.0
2018-09-13,AT08,100.0,38.0,29.7,14.1,15.6,62.0,0.0,-2.5999999999999996,0.0,-4.0
2018-09-14,AT01,100.0,41.0,29.7,11.9,17.799999999999997,59.0,3.1999999999999993,2.3999999999999986,0.0,-4.0
2018-09-14,AT02,100.0,37.0,30.1,6.8,23.3,63.0,-1.1999999999999993,0.3000000000000007,0.0,1.0
2018-09-14,AT03,100.0,27.0,32.6,7.7,24.900000000000002,73.0,1.1999999999999993,-0.8000000000000007,0.0,5.0
2018-09-14,AT04,100.0,21.0,33.7,10.7,23.000000000000004,79.0,0.0,-0.6999999999999993,0.0,-5.0
2018-09-14,AT05,100.0,29.0,31.5,11.5,20.0,71.0,-2.0,3.6999999999999993,0.0,12.0
2018-09-14,AT06,100.0,36.0,31.3,9.9,21.4,64.0,4.299999999999997,-0.6999999999999993,0.0,-8.0
2018-09-14,AT07,100.0,36.0,30.0,7.1,22.9,64.0,-3.6999999999999957,2.6999999999999993,-1.0,17.0
2018-09-14,AT08,100.0,36.0,29.0,13.1,15.9,64.0,3.0,-0.1999999999999993,1.0,-13.0
2018-09-15,AT01,100.0,46.0,28.1,9.8,18.3,54.0,-3.1000000000000014,-0.10000000000000142,0.0,16.0
2018-09-15,AT02,100.0,15.0,29.4,6.9,22.5,85.0,2.200000000000003,-3.6999999999999993,-6.0,-31.0
2018-09-15,AT03,100.0,48.0,27.7,14.4,13.299999999999999,52.0,0.3999999999999986,0.7000000000000011,6.0,8.0
2018-09-15,AT04,100.0,39.0,27.6,12.6,15.000000000000002,61.0,-0.7000000000000028,-0.5,0.0,1.0
2018-09-15,AT05,100.0,43.0,28.2,14.5,13.7,57.0,1.3999999999999986,-1.0999999999999996,-6.0,-11.0
2018-09-15,AT06,100.0,48.0,27.9,12.7,15.2,52.0,-0.3999999999999986,0.5,-3.0,7.0
2018-09-15,AT07,100.0,24.0,27.9,5.3,22.599999999999998,76.0,-1.1999999999999957,-1.0,8.0,1.0
2018-09-15,AT08,100.0,57.0,26.9,15.4,11.499999999999998,43.0,-0.5,-0.40000000000000036,1.0,7.0
2018-09-16,AT01,100.0,50.0,29.2,11.9,17.299999999999997,50.0,0.6999999999999957,3.9000000000000004,0.0,11.0
2018-09-16,AT02,100.0,43.0,31.0,7.6,23.4,57.0,-4.799999999999997,2.8000000000000007,0.0,10.0
2018-09-16,AT03,100.0,48.0,30.5,12.2,18.3,52.0,-0.40000000000000213,-4.000000000000002,-4.0,-8.0
2018-09-16,AT04,100.0,35.0,31.5,11.5,20.0,65.0,3.6999999999999993,-0.1999999999999993,4.0,-5.0
2018-09-16,AT05,100.0,30.0,32.3,13.5,18.799999999999997,70.0,1.7000000000000028,2.5,0.0,-9.0
2018-09-16,AT06,100.0,40.0,31.3,11.7,19.6,60.0,0.19999999999999574,-1.700000000000001,0.0,1.0
2018-09-16,AT07,100.0,26.0,30.8,7.1,23.700000000000003,74.0,1.3000000000000043,1.1000000000000014,0.0,-6.0
2018-09-16,AT08,100.0,46.0,28.6,15.5,13.100000000000001,54.0,4.100000000000001,0.5999999999999996,0.0,-3.0
2018-09-17,AT01,100.0,52.0,28.9,12.2,16.7,48.0,-2.4000000000000057,0.9000000000000004,-5.0,-1.0
2018-09-17,AT02,100.0,24.0,30.0,6.7,23.3,76.0,-1.3999999999999986,-1.4000000000000004,5.0,6.0
2018-09-17,AT03,100.0,43.0,30.0,13.1,16.9,57.0,-3.799999999999997,-1.200000000000001,0.0,8.0
2018-09-17,AT04,100.0,41.0,30.7,15.4,15.299999999999999,59.0,-1.1000000000000014,1.0,0.0,-1.0
2018-09-17,AT05,100.0,25.0,32.9,13.1,19.799999999999997,75.0,1.3000000000000007,0.0,-2.0,7.0
2018-09-17,AT06,100.0,43.0,30.7,9.5,21.2,57.0,-1.6999999999999993,0.0,2.0,6.0
2018-09-17,AT07,100.0,30.0,30.1,6.7,23.400000000000002,70.0,3.0,-0.8999999999999986,0.0,-9.0
2018-09-17,AT08,100.0,48.0,29.1,14.0,15.100000000000001,52.0,-1.8000000000000007,-0.3000000000000007,0.0,3.0
2018-09-18,AT01,100.0,49.0,28.4,11.0,17.4,51.0,0.0,-1.4000000000000004,0.0,0.0
2018-09-18,AT02,100.0,35.0,27.8,6.7,21.1,65.0,-3.5,-3.4000000000000004,0.0,-6.0
2018-09-18,AT03,100.0,46.0,29.8,12.1,17.700000000000003,54.0,-1.4000000000000021,-0.29999999999999893,0.0,-2.0
2018-09-18,AT04,100.0,38.0,31.0,12.7,18.3,62.0,2.200000000000003,-0.3000000000000007,0.0,-4.0
2018-09-18,AT05,100.0,37.0,31.1,14.9,16.200000000000003,63.0,-2.6000000000000014,1.200000000000001,0.0,6.0
2018-09-18,AT06,100.0,41.0,27.0,11.1,15.9,59.0,1.6999999999999993,-2.4000000000000004,0.0,-9.0
2018-09-18,AT07,100.0,32.0,29.5,6.2,23.3,68.0,1.6000000000000014,1.5999999999999996,0.0,4.0
2018-09-18,AT08,100.0,60.0,27.1,14.0,13.100000000000001,40.0,-3.0,0.6999999999999993,-1.0,11.0
2018-09-19,AT01,100.0,48.0,29.5,11.3,18.2,52.0,2.1999999999999993,-0.5,1.0,-14.0
2018-09-19,AT02,100.0,36.0,32.0,7.0,25.0,64.0,0.10000000000000142,0.3000000000000007,0.0,21.0
2018-09-19,AT03,100.0,37.0,32.5,9.7,22.8,63.0,0.09999999999999787,2.0,0.0,6.0
2018-09-19,AT04,100.0,23.0,34.0,11.4,22.6,77.0,-1.5999999999999979,-0.5,0.0,-12.0
2018-09-19,AT05,100.0,32.0,32.2,13.0,19.200000000000003,68.0,0.5999999999999979,-0.40000000000000036,0.0,9.0
2018-09-19,AT06,100.0,40.0,31.5,9.2,22.3,60.0,-1.5,-1.0999999999999996,0.0,3.0
2018-09-19,AT07,100.0,34.0,29.4,6.7,22.7,66.0,1.1000000000000014,4.0,0.0,-6.0
2018-09-19,AT08,100.0,40.0,28.8,14.0,14.8,60.0,1.8999999999999986,-2.6999999999999993,0.0,-17.0
2018-09-20,AT01,100.0,29.0,32.2,13.2,19.000000000000004,71.0,-1.3000000000000007,-1.1000000000000014,0.0,3.0
2018-09-20,AT02,100.0,27.0,33.9,6.0,27.9,73.0,0.0,0.20000000000000107,0.0,3.0
2018-09-20,AT03,100.0,32.0,34.3,9.7,24.599999999999998,68.0,-0.09999999999999787,1.4000000000000004,0.0,-4.0
2018-09-20,AT04,100.0,24.0,35.3,12.9,22.4,76.0,0.0,2.8999999999999986,0.0,21.0
2018-09-20,AT05,100.0,30.0,33.8,13.4,20.4,70.0,-1.0,-0.5999999999999996,0.0,4.0
2018-09-20,AT06,100.0,24.0,33.6,8.2,25.400000000000002,76.0,0.8000000000000007,-2.0999999999999996,0.0,-17.0
2018-09-20,AT07,100.0,26.0,31.3,4.7,26.6,74.0,-0.7000000000000028,1.0,0.0,3.0
2018-09-20,AT08,100.0,30.0,31.5,13.0,18.5,70.0,-4.0,-2.5999999999999996,0.0,15.0
2018-09-21,AT01,100.0,35.0,33.4,13.0,20.4,65.0,2.1000000000000014,-1.700000000000001,0.0,-21.0
2018-09-21,AT02,100.0,36.0,33.3,8.0,25.299999999999997,64.0,0.3999999999999986,0.6000000000000014,0.0,-10.0
2018-09-21,AT03,99.0,25.0,36.2,8.6,27.6,74.0,-6.0,0.5999999999999996,0.0,31.0
2018-09-21,AT04,100.0,21.0,36.7,14.3,22.400000000000002,79.0,-0.1999999999999993,-2.1000000000000005,0.0,-11.0
2018-09-21,AT05,100.0,27.0,34.8,13.1,21.699999999999996,73.0,3.6000000000000014,-2.5,0.0,-17.0
2018-09-21,AT06,100.0,26.0,35.1,9.1,26.0,74.0,-3.400000000000002,2.5,0.0,28.0
2018-09-21,AT07,100.0,14.0,32.3,6.6,25.699999999999996,86.0,3.8000000000000007,1.8999999999999995,0.0,14.0
2018-09-21,AT08,100.0,28.0,33.4,13.3,20.099999999999998,72.0,-1.0,-0.1999999999999993,0.0,-15.0
2018-09-22,AT01,100.0,31.0,32.0,10.6,21.4,69.0,2.1999999999999993,-3.3,0.0,-14.0
2018-09-22,AT02,100.0,22.0,31.1,7.4,23.700000000000003,78.0,0.10000000000000142,0.7000000000000002,0.0,2.0
2018-09-22,AT03,100.0,23.0,34.9,9.4,25.5,77.0,-0.6000000000000014,3.0999999999999996,0.0,12.0
2018-09-22,AT04,100.0,18.0,35.7,13.9,21.800000000000004,82.0,-0.5,0.1999999999999993,0.0,1.0
2018-09-22,AT05,100.0,27.0,34.2,11.9,22.300000000000004,73.0,0.3000000000000007,-1.0,0.0,-18.0
2018-09-22,AT06,100.0,24.0,33.4,12.1,21.299999999999997,76.0,-2.8000000000000007,-2.1999999999999993,0.0,8.0
2018-09-22,AT07,100.0,24.0,31.6,6.4,25.200000000000003,76.0,-4.699999999999999,-2.9,0.0,8.0
2018-09-22,AT08,100.0,28.0,31.0,14.3,16.7,72.0,4.699999999999999,5.0,0.0,14.0
2018-09-23,AT01,100.0,39.0,31.3,14.0,17.3,61.0,3.700000000000003,3.0,0.0,-10.0
2018-09-23,AT02,100.0,29.0,33.3,8.2,25.099999999999998,71.0,2.099999999999998,1.200000000000001,0.0,-12.0
2018-09-23,AT03,100.0,23.0,36.2,8.1,28.1,77.0,-3.8999999999999986,0.7999999999999989,0.0,8.0
2018-09-23,AT04,100.0,17.0,37.8,15.9,21.9,83.0,1.5999999999999979,-1.299999999999999,0.0,-2.0
2018-09-23,AT05,100.0,25.0,34.8,12.1,22.699999999999996,75.0,0.6000000000000014,-2.700000000000001,0.0,9.0
2018-09-23,AT06,100.0,28.0,34.1,8.7,25.400000000000002,72.0,0.6000000000000014,-1.4000000000000004,0.0,-17.0
2018-09-23,AT07,100.0,26.0,33.2,6.3,26.900000000000002,74.0,2.0,-2.1999999999999993,0.0,-15.0
2018-09-23,AT08,100.0,34.0,31.3,13.8,17.5,66.0,-4.200000000000003,-1.7999999999999998,0.0,20.0
2018-09-24,AT01,100.0,45.0,28.5,11.0,17.5,55.0,-1.1999999999999993,1.5999999999999996,0.0,11.0
2018-09-24,AT02,100.0,25.0,29.9,6.4,23.5,75.0,1.4000000000000021,1.9000000000000004,0.0,-13.0
2018-09-24,AT03,100.0,18.0,32.0,5.3,26.7,82.0,-0.6000000000000014,-2.3,0.0,-14.0
2018-09-24,AT04,99.0,17.0,32.6,9.9,22.700000000000003,82.0,-0.3999999999999986,-2.0000000000000004,0.0,-5.0
2018-09-24,AT05,100.0,21.0,31.2,9.7,21.5,79.0,-0.5,2.1999999999999997,0.0,20.0
2018-09-24,AT06,100.0,32.0,31.4,8.7,22.7,68.0,0.7999999999999972,0.0,0.0,9.0
2018-09-24,AT07,100.0,7.0,31.6,0.9,30.700000000000003,93.0,-5.599999999999998,-2.8999999999999995,0.0,-16.0
2018-09-24,AT08,100.0,32.0,29.8,12.1,17.700000000000003,68.0,-1.4000000000000004,-2.0,0.0,0.0
2018-09-25,AT01,100.0,29.0,27.9,6.1,21.799999999999997,71.0,0.9000000000000004,-1.7,0.0,-15.0
2018-09-25,AT02,100.0,18.0,26.8,2.8,24.0,82.0,2.8999999999999986,3.7,0.0,13.0
2018-09-25,AT03,96.0,30.0,25.8,2.2,23.6,66.0,-0.09999999999999787,-0.10000000000000009,-5.0,-2.0
2018-09-25,AT04,98.0,20.0,24.7,9.1,15.6,78.0,0.5999999999999979,0.8999999999999999,5.0,6.0
2018-09-25,AT05,100.0,27.0,25.6,5.8,19.8,73.0,-0.1999999999999993,0.2999999999999998,0.0,2.0
2018-09-25,AT06,100.0,31.0,28.3,7.6,20.700000000000003,69.0,-0.6000000000000014,-0.5999999999999996,0.0,0.0
2018-09-25,AT07,100.0,2.0,25.9,2.4,23.5,98.0,-0.6999999999999993,-1.2000000000000002,0.0,-6.0
2018-09-25,AT08,98.0,31.0,26.7,7.6,19.1,67.0,-0.3000000000000007,-2.3,0.0,0.0
2018-09-26,AT01,100.0,6.0,26.9,5.2,21.7,94.0,-0.29999999999999716,-1.2,0.0,-2.0
2018-09-26,AT02,100.0,2.0,25.4,3.4,22.0,98.0,2.1999999999999993,1.9,0.0,2.0
2018-09-26,AT03,97.0,38.0,27.0,8.8,18.2,59.0,0.1999999999999993,0.7000000000000001,0.0,3.0
2018-09-26,AT04,100.0,33.0,27.4,12.4,14.999999999999998,67.0,-0.5,3.8000000000000003,0.0,3.0
2018-09-26,AT05,100.0,27.0,29.2,10.4,18.799999999999997,73.0,-0.3999999999999986,-0.40000000000000036,0.0,-9.0
2018-09-26,AT06,100.0,38.0,27.7,4.9,22.799999999999997,62.0,-0.3000000000000007,5.1,0.0,42.0
2018-09-26,AT07,100.0,4.0,27.3,2.8,24.5,96.0,0.8000000000000007,-0.7999999999999989,0.0,-5.0
2018-09-26,AT08,98.0,41.0,26.9,10.4,16.5,57.0,0.8999999999999986,-6.1000000000000005,0.0,-4.0
2018-09-27,AT01,100.0,6.0,27.0,6.1,20.9,94.0,-3.8999999999999986,-1.2000000000000002,0.0,-21.0
2018-09-27,AT02,100.0,3.0,28.4,2.1,26.299999999999997,97.0,0.6999999999999993,-1.0,0.0,-6.0
2018-09-27,AT03,100.0,36.0,29.5,4.1,25.4,64.0,-0.6999999999999993,1.4,0.0,24.0
2018-09-27,AT04,100.0,26.0,30.6,8.5,22.1,74.0,-1.200000000000001,3.4,0.0,1.0
2018-09-27,AT05,100.0,33.0,29.2,8.9,20.299999999999997,67.0,2.4000000000000004,-3.0999999999999996,0.0,-10.0
2018-09-27,AT06,100.0,16.0,28.2,1.8,26.4,84.0,0.0,1.0,0.0,-1.0
2018-09-27,AT07,100.0,1.0,28.3,0.9,27.400000000000002,99.0,-1.3000000000000007,-2.3000000000000003,0.0,-5.0
2018-09-27,AT08,100.0,41.0,26.2,7.8,18.4,59.0,-0.9000000000000004,-1.4,0.0,1.0
2018-09-28,AT01,100.0,24.0,31.4,9.8,21.599999999999998,76.0,1.299999999999999,-1.7999999999999998,0.0,-2.0
2018-09-28,AT02,100.0,18.0,33.0,5.3,27.7,82.0,-0.6999999999999993,-0.20000000000000018,0.0,-6.0
2018-09-28,AT03,100.0,19.0,31.7,2.6,29.099999999999998,81.0,2.6999999999999993,6.2,0.0,19.0
2018-09-28,AT04,100.0,16.0,33.5,9.1,24.4,84.0,0.5,1.5999999999999996,0.0,2.0
2018-09-28,AT05,100.0,19.0,31.0,7.2,23.8,81.0,0.5,-2.0999999999999996,0.0,-14.0
2018-09-28,AT06,100.0,21.0,31.5,4.5,27.0,79.0,-1.2999999999999972,-1.9000000000000001,0.0,-14.0
2018-09-28,AT07,100.0,16.0,30.4,1.0,29.4,84.0,0.09999999999999787,-1.0,0.0,0.0
2018-09-28,AT08,100.0,23.0,29.4,9.5,19.9,77.0,0.1999999999999993,-0.5,0.0,3.0
2018-09-29,AT01,100.0,36.0,30.1,9.7,20.400000000000002,64.0,0.7000000000000028,1.1,0.0,9.0
2018-09-29,AT02,100.0,33.0,30.3,4.0,26.3,67.0,-1.2000000000000028,-2.9,0.0,-5.0
2018-09-29,AT03,99.0,28.0,31.9,6.0,25.9,71.0,0.9000000000000021,-0.10000000000000009,0.0,-12.0
2018-09-29,AT04,94.0,20.0,33.9,10.6,23.299999999999997,74.0,-1.1000000000000014,-0.19999999999999973,0.0,-3.0
